ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151111","Computer & information research scientists",2015,"2015","true","true",5583,1834.425667899395,89464.07809421458,16188.211310242457,54,"computer-information-research-scientists","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434081","Hotel, motel, & resort desk clerks",2015,"2015","true","true",633,617.6972319318301,19589.342812006318,13092.934821958233,5,"hotel-motel-resort-desk-clerks","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2015,"2015","true","true",2468,1219.673531640377,28182.500405186387,12317.839276889683,19,"construction-laborers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292071","Medical records & health information technicians",2015,"2015","true","true",1033,789.0842140183481,57272.689254598256,13852.566349858169,10,"medical-records-health-information-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","1910XX","Medical scientists, & life scientists, all other",2015,"2015","true","true",909,740.2106405990435,64030.22772277228,18432.984877052426,7,"medical-scientists-life-scientists-all-other","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132099","Other financial specialists (Legacy)",2015,"2015","true","true",833,708.5915972570155,70656.54741896759,24066.590979872384,10,"other-financial-specialists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131051","Cost estimators",2015,"2015","true","true",456,524.2717895805872,62690.98245614035,22516.464100485893,5,"cost-estimators","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434121","Library assistants, clerical",2015,"2015","true","true",515,557.1570026556494,22061.05631067961,10405.322386647595,7,"library-assistants-clerical","Computer and Information Sciences and Support Services","11"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514041","Machinists",2015,"2015","true","true",437,513.2332864884654,55090.144164759724,16562.8114863429,6,"machinists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273020","News analysts, reporters & correspondents",2015,"2015","true","true",743,669.2186576149364,50920.27187079408,28497.877857474257,7,"news-analysts-reporters-correspondents","Computer and Information Sciences and Support Services","11"
